Report Number,Occur Date,UCR Literal,Latitude,Longitude,Month,Year,Zipcode
193442121,12/10/2019,LARCENY-FROM VEHICLE,33.750890000000005,-84.30937,12,2019,30317
193442129,12/10/2019,LARCENY-FROM VEHICLE,33.74112,-84.34961,12,2019,30316
193442135,12/10/2019,LARCENY-FROM VEHICLE,33.78255,-84.35563,12,2019,30306
193442141,12/10/2019,LARCENY-FROM VEHICLE,33.7539,-84.37391,12,2019,30334
193442153,12/10/2019,LARCENY-FROM VEHICLE,33.79789,-84.37101,12,2019,30309
193442161,12/10/2019,LARCENY-FROM VEHICLE,33.746759999999995,-84.35595,12,2019,30316
193442164,12/10/2019,LARCENY-FROM VEHICLE,33.80673,-84.41315999999999,12,2019,30363
193442189,12/10/2019,LARCENY-FROM VEHICLE,33.76614,-84.3876,12,2019,30308
193442217,12/10/2019,LARCENY-FROM VEHICLE,33.77412,-84.36228,12,2019,30308
193442240,12/10/2019,LARCENY-FROM VEHICLE,33.80731,-84.36636999999999,12,2019,30324
193442287,12/10/2019,LARCENY-FROM VEHICLE,33.76444,-84.3884,12,2019,30308
193442364,12/10/2019,LARCENY-FROM VEHICLE,33.739509999999996,-84.34459,12,2019,30316
193440223,12/10/2019,AUTO THEFT,33.73238,-84.38781999999999,12,2019,30312
193432258,12/9/2019,AUTO THEFT,33.78635,-84.39797,12,2019,30363
193441437,12/10/2019,AUTO THEFT,33.787209999999995,-84.41453,12,2019,30363
193441603,12/9/2019,AUTO THEFT,33.77771,-84.37718000000001,12,2019,30308
193442196,12/10/2019,AUTO THEFT,33.81411,-84.39144,12,2019,30309
193442307,12/10/2019,AUTO THEFT,33.78974,-84.35054000000001,12,2019,30306
193440604,12/7/2019,LARCENY-NON VEHICLE,33.753190000000004,-84.35243,12,2019,30316
193440752,12/6/2019,LARCENY-NON VEHICLE,33.76677,-84.39159000000001,12,2019,30313
193441017,12/9/2019,LARCENY-NON VEHICLE,33.77836,-84.37105,12,2019,30308
193441052,12/7/2019,LARCENY-NON VEHICLE,33.72517,-84.37601,12,2019,30312
193441104,12/10/2019,LARCENY-NON VEHICLE,33.76744,-84.37505,12,2019,30308
193441498,12/10/2019,LARCENY-NON VEHICLE,33.69003,-84.4873,12,2019,30344
193441726,12/5/2019,LARCENY-NON VEHICLE,33.75792,-84.44915,12,2019,30314
193441804,12/9/2019,LARCENY-NON VEHICLE,33.73745,-84.39854,12,2019,30303
193441966,12/10/2019,LARCENY-NON VEHICLE,33.71477,-84.43818,12,2019,30310
193442101,12/9/2019,LARCENY-NON VEHICLE,33.78705,-84.37926999999999,12,2019,30309
193440756,12/10/2019,LARCENY-NON VEHICLE,33.75121,-84.46544,12,2019,30311
193441105,12/10/2019,LARCENY-NON VEHICLE,33.7532,-84.39201,12,2019,30303
193441222,12/10/2019,LARCENY-NON VEHICLE,33.844390000000004,-84.36941999999999,12,2019,30326
193441307,12/10/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193441396,12/10/2019,LARCENY-NON VEHICLE,33.851659999999995,-84.36235,12,2019,30326
193441533,12/10/2019,LARCENY-NON VEHICLE,33.77067,-84.38023000000001,12,2019,30308
193441538,12/10/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313
193441781,12/10/2019,LARCENY-NON VEHICLE,33.76654,-84.34916,12,2019,30307
193442054,12/10/2019,LARCENY-NON VEHICLE,33.71474,-84.34940999999999,12,2019,30316
193450697,12/11/2019,LARCENY-NON VEHICLE,33.68845,-84.49328,12,2019,30344
193451364,12/11/2019,LARCENY-NON VEHICLE,33.83833,-84.38016,12,2019,30305
193451380,12/11/2019,LARCENY-NON VEHICLE,33.75674,-84.34619,12,2019,30307
193451575,12/11/2019,LARCENY-NON VEHICLE,33.82403,-84.36328,12,2019,30324
193451898,12/11/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313
193451951,12/11/2019,LARCENY-NON VEHICLE,33.75674,-84.34619,12,2019,30307
193452051,12/11/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193450600,12/10/2019,BURGLARY-NONRES,33.82115,-84.45357,12,2019,30318
193450138,12/11/2019,LARCENY-NON VEHICLE,33.793490000000006,-84.39699,12,2019,30363
193452336,12/11/2019,LARCENY-NON VEHICLE,33.735620000000004,-84.41651,12,2019,30310
193451047,12/11/2019,ROBBERY-PEDESTRIAN,33.70577,-84.45812,12,2019,30311
193452129,12/11/2019,ROBBERY-RESIDENCE,33.7334,-84.39513000000001,12,2019,30312
193450187,12/11/2019,LARCENY-NON VEHICLE,33.76603,-84.41452,12,2019,30313
193450698,12/11/2019,LARCENY-NON VEHICLE,33.70382,-84.46637,12,2019,30311
193450936,12/9/2019,LARCENY-NON VEHICLE,33.69826,-84.506,12,2019,30311
193451918,12/7/2019,LARCENY-NON VEHICLE,33.73845,-84.36845,12,2019,30312
193452162,12/11/2019,LARCENY-NON VEHICLE,33.70649,-84.48782,12,2019,30311
193450279,12/10/2019,AUTO THEFT,33.70382,-84.46637,12,2019,30311
193450435,12/11/2019,AUTO THEFT,33.72964,-84.4116,12,2019,30310
193450438,12/11/2019,AUTO THEFT,33.75971,-84.50046999999999,12,2019,30311
193450656,12/11/2019,AUTO THEFT,33.66811,-84.38166,12,2019,30354
193450729,12/11/2019,AUTO THEFT,33.7881,-84.47292,12,2019,30318
193452131,12/11/2019,AUTO THEFT,33.802240000000005,-84.42161,12,2019,30318
193452287,12/5/2019,AUTO THEFT,33.85115,-84.37944,12,2019,30305
193450517,12/10/2019,AUTO THEFT,33.7687,-84.39239,12,2019,30308
193450011,12/10/2019,LARCENY-FROM VEHICLE,33.818690000000004,-84.36622,12,2019,30324
193450152,12/10/2019,LARCENY-FROM VEHICLE,33.78833,-84.36024,12,2019,30306
193450166,12/10/2019,LARCENY-FROM VEHICLE,33.76967,-84.38231999999999,12,2019,30308
193450281,12/10/2019,LARCENY-FROM VEHICLE,33.78714,-84.50984,12,2019,30126
193450358,12/11/2019,LARCENY-FROM VEHICLE,33.7427,-84.35502,12,2019,30316
193450829,12/11/2019,LARCENY-FROM VEHICLE,33.78252,-84.35486,12,2019,30306
193450910,12/11/2019,LARCENY-FROM VEHICLE,33.75388,-84.36632,12,2019,30334
193450917,12/10/2019,LARCENY-FROM VEHICLE,33.83859,-84.38408000000001,12,2019,30305
193451188,12/10/2019,LARCENY-FROM VEHICLE,33.733959999999996,-84.40177,12,2019,30303
193451332,12/11/2019,LARCENY-FROM VEHICLE,33.750659999999996,-84.41351,12,2019,30313
193451537,12/10/2019,LARCENY-FROM VEHICLE,33.77406,-84.36528,12,2019,30308
193452430,12/11/2019,ROBBERY-PEDESTRIAN,33.74808,-84.39674000000001,12,2019,30303
193452349,12/11/2019,LARCENY-FROM VEHICLE,33.74844,-84.40101999999999,12,2019,30303
193452392,12/11/2019,LARCENY-FROM VEHICLE,33.78405,-84.382,12,2019,30308
193452410,12/11/2019,LARCENY-FROM VEHICLE,33.7541,-84.37111,12,2019,30334
193452245,12/11/2019,LARCENY-FROM VEHICLE,33.80169,-84.43644,12,2019,30318
193452311,12/11/2019,LARCENY-FROM VEHICLE,33.81637,-84.38954,12,2019,30309
193452316,12/11/2019,LARCENY-FROM VEHICLE,33.81175,-84.42775999999999,12,2019,30318
193451577,12/8/2019,LARCENY-FROM VEHICLE,33.78143,-84.39036999999999,12,2019,30363
193451618,12/9/2019,LARCENY-FROM VEHICLE,33.76193,-84.44539,12,2019,30314
193451774,12/11/2019,LARCENY-FROM VEHICLE,33.84713,-84.36802,12,2019,30326
193451841,12/11/2019,LARCENY-FROM VEHICLE,33.78183,-84.41244,12,2019,30363
193451872,12/11/2019,LARCENY-FROM VEHICLE,33.81172,-84.4245,12,2019,30318
193451883,12/10/2019,LARCENY-FROM VEHICLE,33.75932,-84.37442,12,2019,30308
193452086,12/11/2019,LARCENY-FROM VEHICLE,33.76254,-84.38789,12,2019,30308
193452092,12/4/2019,LARCENY-FROM VEHICLE,33.81825,-84.36695,12,2019,30324
193452147,12/11/2019,LARCENY-FROM VEHICLE,33.84969,-84.36617,12,2019,30326
193452164,12/11/2019,LARCENY-FROM VEHICLE,33.79835,-84.41575,12,2019,30363
193450522,12/10/2019,BURGLARY-RESIDENCE,33.667809999999996,-84.38714,12,2019,30354
193450894,12/11/2019,BURGLARY-RESIDENCE,33.6697,-84.49403000000001,12,2019,30344
193451535,12/11/2019,BURGLARY-RESIDENCE,33.723079999999996,-84.43111,12,2019,30310
193451696,12/11/2019,BURGLARY-RESIDENCE,33.75947,-84.35268,12,2019,30307
193452373,12/11/2019,BURGLARY-RESIDENCE,33.727940000000004,-84.42128000000001,12,2019,30310
193450302,12/10/2019,LARCENY-FROM VEHICLE,33.7134,-84.4224,12,2019,30310
193450397,12/11/2019,LARCENY-FROM VEHICLE,33.849109999999996,-84.37075,12,2019,30326
193451412,12/11/2019,LARCENY-FROM VEHICLE,33.76105,-84.34751999999999,12,2019,30307
193451773,12/11/2019,LARCENY-FROM VEHICLE,33.6824,-84.40765999999999,12,2019,30354
193451800,12/10/2019,LARCENY-FROM VEHICLE,33.76078,-84.31644,12,2019,30317
193451828,12/10/2019,LARCENY-FROM VEHICLE,33.75692,-84.37422,12,2019,30334
193450584,12/10/2019,BURGLARY-NONRES,33.692890000000006,-84.51602,12,2019,30331
193451183,12/11/2019,AGG ASSAULT,33.70236,-84.37640999999999,12,2019,30315
193451234,12/11/2019,AGG ASSAULT,33.72943,-84.40104000000001,12,2019,30312
193452003,12/11/2019,AGG ASSAULT,33.6899,-84.50584,12,2019,30311
193450153,12/11/2019,AGG ASSAULT,33.68988,-84.53761999999999,12,2019,30331
193451419,12/11/2019,AGG ASSAULT,33.7449,-84.39022,12,2019,30334
193451782,12/11/2019,AGG ASSAULT,33.73448,-84.39891,12,2019,30312
193442010,12/10/2019,AGG ASSAULT,33.75823,-84.41382,12,2019,30313
193450602,12/11/2019,BURGLARY-RESIDENCE,33.73834,-84.396,12,2019,30303
193451344,12/10/2019,BURGLARY-RESIDENCE,33.70158,-84.38006,12,2019,30315
193451269,12/11/2019,BURGLARY-RESIDENCE,33.773309999999995,-84.47632,12,2019,30318
193452168,12/2/2019,BURGLARY-RESIDENCE,33.76526,-84.38216,12,2019,30308
193461195,12/12/2019,BURGLARY-NONRES,33.723420000000004,-84.41116,12,2019,30310
193451923,12/8/2019,AGG ASSAULT,33.76213,-84.41648,12,2019,30314
193461797,12/12/2019,AGG ASSAULT,33.67815,-84.49538000000001,12,2019,30344
193460166,12/12/2019,AGG ASSAULT,33.7465,-84.39536,12,2019,30303
193460436,12/11/2019,AGG ASSAULT,33.72939,-84.43674,12,2019,30310
193461189,12/12/2019,LARCENY-FROM VEHICLE,33.7216,-84.40926,12,2019,30310
193460936,12/8/2019,BURGLARY-RESIDENCE,33.68116,-84.4059,12,2019,30354
193461393,12/12/2019,BURGLARY-RESIDENCE,33.747679999999995,-84.43735,12,2019,30314
193462024,12/12/2019,BURGLARY-RESIDENCE,33.710390000000004,-84.4179,12,2019,30310
193462077,12/12/2019,BURGLARY-RESIDENCE,33.71649,-84.41211,12,2019,30310
193452232,12/11/2019,LARCENY-FROM VEHICLE,33.75092,-84.41535,12,2019,30314
193452328,12/11/2019,LARCENY-FROM VEHICLE,33.78714,-84.50984,12,2019,30126
193460022,12/11/2019,LARCENY-FROM VEHICLE,33.75492,-84.38842,12,2019,30303
193460380,12/12/2019,LARCENY-FROM VEHICLE,33.78949,-84.38994,12,2019,30363
193460399,12/11/2019,LARCENY-FROM VEHICLE,33.703379999999996,-84.54491,12,2019,30331
193460508,12/11/2019,LARCENY-FROM VEHICLE,33.77552,-84.37416,12,2019,30308
193460587,12/11/2019,LARCENY-FROM VEHICLE,33.76532,-84.35428,12,2019,30307
193460691,12/11/2019,LARCENY-FROM VEHICLE,33.77355,-84.4103,12,2019,30313
193460922,12/12/2019,LARCENY-FROM VEHICLE,33.779090000000004,-84.36717,12,2019,30308
193460949,12/11/2019,LARCENY-FROM VEHICLE,33.847429999999996,-84.37089,12,2019,30326
193461224,12/12/2019,LARCENY-FROM VEHICLE,33.762809999999995,-84.3466,12,2019,30307
193461356,12/11/2019,LARCENY-FROM VEHICLE,33.78008,-84.41055,12,2019,30363
193461644,12/12/2019,LARCENY-FROM VEHICLE,33.69696,-84.53569,12,2019,30331
193461750,12/6/2019,LARCENY-FROM VEHICLE,33.71955,-84.48012,12,2019,30311
193461753,12/12/2019,LARCENY-FROM VEHICLE,33.78629,-84.40208,12,2019,30363
193461820,12/12/2019,LARCENY-FROM VEHICLE,33.795790000000004,-84.42575,12,2019,30318
193462022,12/12/2019,LARCENY-FROM VEHICLE,33.69704,-84.53461999999999,12,2019,30331
193462108,12/12/2019,LARCENY-FROM VEHICLE,33.83157,-84.38498,12,2019,30305
193462124,12/12/2019,LARCENY-FROM VEHICLE,33.75204,-84.36355,12,2019,30312
193462144,12/12/2019,LARCENY-FROM VEHICLE,33.81051,-84.39151,12,2019,30309
193462227,12/12/2019,LARCENY-FROM VEHICLE,33.84815,-84.37419,12,2019,30305
193462236,12/12/2019,LARCENY-FROM VEHICLE,33.757670000000005,-84.39265999999999,12,2019,30313
193462258,12/12/2019,LARCENY-FROM VEHICLE,33.78345,-84.4119,12,2019,30363
193462343,12/12/2019,LARCENY-FROM VEHICLE,33.7639,-84.38793000000001,12,2019,30308
193462353,12/12/2019,LARCENY-FROM VEHICLE,33.753859999999996,-84.37335,12,2019,30334
193462360,12/12/2019,LARCENY-FROM VEHICLE,33.76269,-84.39702,12,2019,30313
193461086,12/12/2019,ROBBERY-PEDESTRIAN,33.75412,-84.43329,12,2019,30314
193461442,12/12/2019,ROBBERY-COMMERCIAL,33.7083,-84.38035,12,2019,30315
193460651,12/12/2019,AUTO THEFT,33.66839,-84.38257,12,2019,30354
193460226,12/11/2019,AUTO THEFT,33.734840000000005,-84.41943,12,2019,30310
193460375,12/12/2019,AUTO THEFT,33.6639,-84.52377,12,2019,30331
193460396,12/12/2019,AUTO THEFT,33.68711,-84.40862,12,2019,30344
193460676,12/11/2019,AUTO THEFT,33.773309999999995,-84.40403,12,2019,30313
193461062,12/12/2019,AUTO THEFT,33.75934,-84.39009,12,2019,30313
193461219,12/11/2019,AUTO THEFT,33.75233,-84.43241,12,2019,30314
193461577,12/9/2019,AUTO THEFT,33.70839,-84.3585,12,2019,30315
193462107,12/12/2019,AUTO THEFT,33.7478,-84.46194,12,2019,30311
193460361,12/12/2019,LARCENY-NON VEHICLE,33.76487,-84.41768,12,2019,30314
193460408,12/12/2019,LARCENY-NON VEHICLE,33.772290000000005,-84.38735,12,2019,30308
193460635,12/9/2019,LARCENY-NON VEHICLE,33.76334,-84.43354000000001,12,2019,30314
193460890,12/12/2019,LARCENY-NON VEHICLE,33.7474,-84.39298000000001,12,2019,30303
193461038,12/9/2019,LARCENY-NON VEHICLE,33.69573,-84.41238,12,2019,30315
193461115,12/11/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193461305,12/12/2019,LARCENY-NON VEHICLE,33.70487,-84.50298000000001,12,2019,30311
193461334,12/1/2019,LARCENY-NON VEHICLE,33.78383,-84.40301,12,2019,30363
193462274,12/12/2019,LARCENY-NON VEHICLE,33.79009,-84.44969,12,2019,30318
193462113,12/12/2019,LARCENY-NON VEHICLE,33.84032,-84.37973000000001,12,2019,30305
193460142,12/12/2019,LARCENY-NON VEHICLE,33.74774,-84.32665,12,2019,30317
193460390,12/12/2019,LARCENY-NON VEHICLE,33.68076,-84.40126,12,2019,30354
193460816,12/9/2019,LARCENY-NON VEHICLE,33.85302,-84.36278,12,2019,30326
193460980,12/12/2019,LARCENY-NON VEHICLE,33.7734,-84.35467,12,2019,30307
193461060,12/12/2019,LARCENY-NON VEHICLE,33.824,-84.36521,12,2019,30324
193461759,12/12/2019,LARCENY-NON VEHICLE,33.75504,-84.41457,12,2019,30313
193471312,12/13/2019,LARCENY-NON VEHICLE,33.75189,-84.34933000000001,12,2019,30316
193471530,12/13/2019,LARCENY-NON VEHICLE,33.75674,-84.34619,12,2019,30307
193471589,12/13/2019,LARCENY-NON VEHICLE,33.75445,-84.38954,12,2019,30303
193471398,12/12/2019,LARCENY-NON VEHICLE,33.65952,-84.38016,12,2019,30354
193470815,12/9/2019,LARCENY-NON VEHICLE,33.73235,-84.36363,12,2019,30312
193471061,12/13/2019,LARCENY-NON VEHICLE,33.8458,-84.37148,12,2019,30305
193471432,12/12/2019,LARCENY-NON VEHICLE,33.77421,-84.37694,12,2019,30308
193471610,12/13/2019,LARCENY-NON VEHICLE,33.7258,-84.41957,12,2019,30310
193471863,12/13/2019,LARCENY-NON VEHICLE,33.85302,-84.36278,12,2019,30326
193472003,12/12/2019,LARCENY-NON VEHICLE,33.731320000000004,-84.40996,12,2019,30310
193470831,12/13/2019,AUTO THEFT,33.786190000000005,-84.49113,12,2019,30318
193471059,12/13/2019,AUTO THEFT,33.73892,-84.39734,12,2019,30303
193471372,12/13/2019,AUTO THEFT,33.69529,-84.53004,12,2019,30331
193472431,12/13/2019,AUTO THEFT,33.750890000000005,-84.30937,12,2019,30317
193472490,12/13/2019,AUTO THEFT,33.85092,-84.38571999999999,12,2019,30305
193470388,12/13/2019,ROBBERY-COMMERCIAL,33.70977,-84.36008000000001,12,2019,30315
193472053,12/13/2019,ROBBERY-PEDESTRIAN,33.72232,-84.40135,12,2019,30310
193472263,12/13/2019,ROBBERY-PEDESTRIAN,33.842929999999996,-84.35825,12,2019,30326
193462389,12/12/2019,LARCENY-FROM VEHICLE,33.78285,-84.41126,12,2019,30363
193470099,12/12/2019,LARCENY-FROM VEHICLE,33.76045,-84.38556,12,2019,30308
193470224,12/13/2019,LARCENY-FROM VEHICLE,33.78652,-84.49013000000001,12,2019,30318
193470265,12/12/2019,LARCENY-FROM VEHICLE,33.841,-84.37550999999999,12,2019,30305
193470486,12/12/2019,LARCENY-FROM VEHICLE,33.85678,-84.37945,12,2019,30305
193470658,12/13/2019,LARCENY-FROM VEHICLE,33.831070000000004,-84.38405,12,2019,30305
193470715,12/12/2019,LARCENY-FROM VEHICLE,33.811679999999996,-84.39854,12,2019,30309
193470890,12/8/2019,LARCENY-FROM VEHICLE,33.75832,-84.38905,12,2019,30303
193471110,12/13/2019,LARCENY-FROM VEHICLE,33.783840000000005,-84.37897,12,2019,30308
193471187,12/13/2019,LARCENY-FROM VEHICLE,33.784240000000004,-84.38495999999999,12,2019,30363
193471202,12/13/2019,LARCENY-FROM VEHICLE,33.76383,-84.41787,12,2019,30314
193471210,12/13/2019,LARCENY-FROM VEHICLE,33.80838,-84.41356,12,2019,30363
193471241,12/13/2019,LARCENY-FROM VEHICLE,33.766020000000005,-84.38554,12,2019,30308
193471284,12/11/2019,LARCENY-FROM VEHICLE,33.78624,-84.4089,12,2019,30363
193471593,12/12/2019,LARCENY-FROM VEHICLE,33.85787,-84.37863,12,2019,30326
193471677,12/13/2019,LARCENY-FROM VEHICLE,33.8009,-84.42858000000001,12,2019,30318
193471689,12/13/2019,LARCENY-FROM VEHICLE,33.837109999999996,-84.41757,12,2019,30327
193471724,12/13/2019,LARCENY-FROM VEHICLE,33.7558,-84.41492,12,2019,30313
193471820,12/13/2019,LARCENY-FROM VEHICLE,33.80462,-84.39389,12,2019,30309
193471835,12/13/2019,LARCENY-FROM VEHICLE,33.83157,-84.38498,12,2019,30305
193471885,12/13/2019,LARCENY-FROM VEHICLE,33.84025,-84.37744,12,2019,30305
193471984,12/13/2019,LARCENY-FROM VEHICLE,33.775220000000004,-84.40691,12,2019,30313
193472063,12/13/2019,LARCENY-FROM VEHICLE,33.79339,-84.40298,12,2019,30363
193472075,12/13/2019,LARCENY-FROM VEHICLE,33.82028,-84.45188,12,2019,30318
193472120,12/13/2019,LARCENY-FROM VEHICLE,33.74824,-84.37749000000001,12,2019,30334
193472211,12/13/2019,LARCENY-FROM VEHICLE,33.78285,-84.41126,12,2019,30363
193472236,12/13/2019,LARCENY-FROM VEHICLE,33.75204,-84.36355,12,2019,30312
193472252,12/13/2019,LARCENY-FROM VEHICLE,33.76191,-84.36039,12,2019,30308
193472254,12/13/2019,LARCENY-FROM VEHICLE,33.74993,-84.37706,12,2019,30334
193470048,12/12/2019,BURGLARY-RESIDENCE,33.7676,-84.39465,12,2019,30313
193471697,12/13/2019,BURGLARY-RESIDENCE,33.81825,-84.36695,12,2019,30324
193471851,12/13/2019,BURGLARY-RESIDENCE,33.81825,-84.36695,12,2019,30324
193472476,12/13/2019,BURGLARY-RESIDENCE,33.682990000000004,-84.49595,12,2019,30344
193471215,12/13/2019,LARCENY-FROM VEHICLE,33.74828,-84.33965,12,2019,30316
193470091,12/13/2019,BURGLARY-NONRES,33.75177,-84.4857,12,2019,30311
193470555,12/12/2019,BURGLARY-NONRES,33.80892,-84.43561,12,2019,30318
193470622,12/13/2019,BURGLARY-NONRES,33.75691,-84.39003000000001,12,2019,30303
193471301,12/13/2019,AGG ASSAULT,33.715959999999995,-84.43682,12,2019,30310
193472497,12/13/2019,AGG ASSAULT,33.70578,-84.46016999999999,12,2019,30311
193470674,12/13/2019,AGG ASSAULT,33.76763,-84.39482,12,2019,30313
193471081,12/13/2019,AGG ASSAULT,33.737629999999996,-84.42025,12,2019,30310
193471436,12/13/2019,AGG ASSAULT,33.77693,-84.46616,12,2019,30318
193471837,12/13/2019,AGG ASSAULT,33.74073,-84.44285,12,2019,30310
193472154,12/13/2019,AGG ASSAULT,33.72726,-84.4198,12,2019,30310
193470377,12/13/2019,AGG ASSAULT,33.69578,-84.39429,12,2019,30315
193471140,12/12/2019,BURGLARY-RESIDENCE,33.76525,-84.48115,12,2019,30311
193471552,12/9/2019,BURGLARY-RESIDENCE,33.729459999999996,-84.37114,12,2019,30312
193480150,12/13/2019,BURGLARY-RESIDENCE,33.78949,-84.42125,12,2019,30318
193480284,12/14/2019,AGG ASSAULT,33.78095,-84.39033,12,2019,30363
193480374,12/14/2019,AGG ASSAULT,33.74958,-84.39735999999999,12,2019,30303
193481242,12/14/2019,AGG ASSAULT,33.74459,-84.3127,12,2019,30317
193481933,12/14/2019,AGG ASSAULT,33.834579999999995,-84.3809,12,2019,30305
193482181,12/14/2019,AGG ASSAULT,33.71025,-84.39769,12,2019,30315
193481088,12/14/2019,AGG ASSAULT,33.67941,-84.40569,12,2019,30354
193481161,12/14/2019,AGG ASSAULT,33.74259,-84.39262,12,2019,30303
193481230,12/14/2019,AGG ASSAULT,33.72541,-84.39979,12,2019,30312
193481804,12/14/2019,BURGLARY-NONRES,33.78553,-84.40954,12,2019,30363
193480814,12/13/2019,LARCENY-FROM VEHICLE,33.79282,-84.39779,12,2019,30363
193481236,12/13/2019,LARCENY-FROM VEHICLE,33.77702,-84.35269,12,2019,30307
193481169,12/13/2019,BURGLARY-RESIDENCE,33.7084,-84.35933,12,2019,30315
193481590,12/14/2019,BURGLARY-RESIDENCE,33.74929,-84.4213,12,2019,30314
193481766,12/14/2019,BURGLARY-RESIDENCE,33.7385,-84.32968000000001,12,2019,30316
193480013,12/13/2019,LARCENY-FROM VEHICLE,33.72548,-84.37731,12,2019,30312
193480070,12/13/2019,LARCENY-FROM VEHICLE,33.84425,-84.37311,12,2019,30305
193480079,12/14/2019,LARCENY-FROM VEHICLE,33.75183,-84.46623000000001,12,2019,30311
193480105,12/14/2019,LARCENY-FROM VEHICLE,33.74947,-84.39629000000001,12,2019,30303
193480339,12/13/2019,LARCENY-FROM VEHICLE,33.76655,-84.39535,12,2019,30313
193480595,12/13/2019,LARCENY-FROM VEHICLE,33.81532,-84.38259000000001,12,2019,30309
193480619,12/13/2019,LARCENY-FROM VEHICLE,33.76851,-84.34358,12,2019,30307
193480815,12/14/2019,LARCENY-FROM VEHICLE,33.78,-84.38271999999999,12,2019,30308
193480902,12/13/2019,LARCENY-FROM VEHICLE,33.6569,-84.51004,12,2019,30349
193480904,12/14/2019,LARCENY-FROM VEHICLE,33.80831,-84.41287,12,2019,30363
193480923,12/10/2019,LARCENY-FROM VEHICLE,33.663790000000006,-84.37836,12,2019,30354
193480940,12/14/2019,LARCENY-FROM VEHICLE,33.876740000000005,-84.3913,12,2019,30342
193481032,12/14/2019,LARCENY-FROM VEHICLE,33.781259999999996,-84.45613,12,2019,30318
193481069,12/14/2019,LARCENY-FROM VEHICLE,33.75547,-84.38396,12,2019,30334
193481155,12/14/2019,LARCENY-FROM VEHICLE,33.82065,-84.45537,12,2019,30318
193481353,12/14/2019,LARCENY-FROM VEHICLE,33.68845,-84.49328,12,2019,30344
193481400,12/13/2019,LARCENY-FROM VEHICLE,33.849340000000005,-84.3664,12,2019,30326
193481528,12/14/2019,LARCENY-FROM VEHICLE,33.76896,-84.38486999999999,12,2019,30308
193481639,12/14/2019,LARCENY-FROM VEHICLE,33.779109999999996,-84.38414,12,2019,30308
193481662,12/14/2019,LARCENY-FROM VEHICLE,33.75972,-84.39056,12,2019,30313
193481706,12/14/2019,LARCENY-FROM VEHICLE,33.83726,-84.38393,12,2019,30305
193481759,12/14/2019,LARCENY-FROM VEHICLE,33.83188,-84.36198,12,2019,30324
193481840,12/14/2019,LARCENY-FROM VEHICLE,33.78183,-84.41244,12,2019,30363
193481908,12/14/2019,LARCENY-FROM VEHICLE,33.80426,-84.39375,12,2019,30309
193481919,12/14/2019,LARCENY-FROM VEHICLE,33.788579999999996,-84.36891,12,2019,30306
193481946,12/14/2019,LARCENY-FROM VEHICLE,33.76097,-84.38604000000001,12,2019,30308
193481972,12/14/2019,LARCENY-FROM VEHICLE,33.87622,-84.38013000000001,12,2019,30342
193482047,12/14/2019,LARCENY-FROM VEHICLE,33.78453,-84.40424,12,2019,30363
193482048,12/13/2019,LARCENY-FROM VEHICLE,33.80881,-84.3951,12,2019,30309
193482126,12/14/2019,LARCENY-FROM VEHICLE,33.75388,-84.37419,12,2019,30334
193482144,12/14/2019,LARCENY-FROM VEHICLE,33.77454,-84.3839,12,2019,30308
193482260,12/13/2019,LARCENY-FROM VEHICLE,33.70467,-84.42145,12,2019,30310
193482270,12/14/2019,LARCENY-FROM VEHICLE,33.75105,-84.39999,12,2019,30303
193482278,12/14/2019,LARCENY-FROM VEHICLE,33.793459999999996,-84.45106,12,2019,30318
193482303,12/14/2019,LARCENY-FROM VEHICLE,33.74848,-84.40423,12,2019,30303
193482348,12/14/2019,LARCENY-FROM VEHICLE,33.76494,-84.39578,12,2019,30313
193482289,12/14/2019,ROBBERY-PEDESTRIAN,33.84969,-84.36617,12,2019,30326
193480884,12/14/2019,ROBBERY-RESIDENCE,33.73376,-84.40626,12,2019,30310
193480157,12/13/2019,AUTO THEFT,33.78072,-84.38841,12,2019,30308
193480486,12/14/2019,AUTO THEFT,33.80461,-84.40444000000001,12,2019,30309
193480743,12/14/2019,AUTO THEFT,33.80151,-84.41587,12,2019,30363
193480759,12/13/2019,AUTO THEFT,33.77262,-84.38504,12,2019,30308
193480974,12/14/2019,AUTO THEFT,33.79282,-84.39779,12,2019,30363
193481084,12/13/2019,AUTO THEFT,33.822959999999995,-84.36346,12,2019,30324
193481090,12/14/2019,AUTO THEFT,33.76967,-84.4533,12,2019,30314
193481248,12/14/2019,AUTO THEFT,33.80673,-84.41315999999999,12,2019,30363
193481822,12/14/2019,AUTO THEFT,33.79988,-84.47023,12,2019,30318
193482004,12/14/2019,AUTO THEFT,33.85037,-84.3634,12,2019,30326
193480627,12/13/2019,LARCENY-NON VEHICLE,33.846759999999996,-84.36211999999999,12,2019,30326
193480705,12/12/2019,LARCENY-NON VEHICLE,33.65777,-84.50877,12,2019,30349
193480897,12/14/2019,LARCENY-NON VEHICLE,33.77349,-84.42074000000001,12,2019,30314
